anime_id,season,date,time,mal_score,mal_members,danime_favorites,danime_rank
migawari_reijou_wo_sukutta_no_wa_reikoku,2026-summer,2026-08-22,18:56:07,5.62,"7,143",,
migawari_reijou_wo_sukutta_no_wa_reikoku,2026-summer,2026-08-24,21:50:09,5.61,"7,176",,
migawari_reijou_wo_sukutta_no_wa_reikoku,2026-summer,2026-08-25,21:46:48,5.63,"7,195",,
migawari_reijou_wo_sukutta_no_wa_reikoku,2026-summer,2026-08-26,21:52:13,5.63,"7,222",,
migawari_reijou_wo_sukutta_no_wa_reikoku,2026-summer,2026-08-27,14:36:19,5.63,"7,246",25375,
migawari_reijou_wo_sukutta_no_wa_reikoku,2026-summer,2026-08-28,09:19:22,5.63,"7,260",25449,
migawari_reijou_wo_sukutta_no_wa_reikoku,2026-summer,2026-08-29,14:39:46,5.64,"7,274",25511,55
migawari_reijou_wo_sukutta_no_wa_reikoku,2026-summer,2026-08-30,01:30:27,5.65,"7,285",25545,55
migawari_reijou_wo_sukutta_no_wa_reikoku,2026-summer,2026-08-31,01:23:59,5.65,"7,298",25653,65
