anime_id,season,date,time,mal_score,mal_members,danime_favorites,danime_rank
world_is_dancing,2026-summer,2026-08-22,18:56:07,7.36,"33,705",,
world_is_dancing,2026-summer,2026-08-24,21:50:09,7.35,"33,852",,
world_is_dancing,2026-summer,2026-08-25,21:46:48,7.34,"33,949",,
world_is_dancing,2026-summer,2026-08-26,21:52:13,7.34,"34,032",,
world_is_dancing,2026-summer,2026-08-27,14:36:19,7.33,"34,106",20242,
world_is_dancing,2026-summer,2026-08-28,09:19:22,7.33,"34,177",20256,
world_is_dancing,2026-summer,2026-08-29,14:39:46,7.33,"34,265",20373,40
world_is_dancing,2026-summer,2026-08-30,01:30:27,7.33,"34,290",20410,40
world_is_dancing,2026-summer,2026-08-31,01:23:59,7.33,"34,340",20470,34
world_is_dancing,2026-summer,2026-09-01,03:59:20,7.33,"34,439",20495,67
world_is_dancing,2026-summer,2026-09-02,01:21:33,7.32,"34,519",20534,83
